Treatment,Bio_rep,ImageNumber,Parent_Cell,Cell_Parent_Children_stress_granule_Count,Temperature,Depletion,SG_per_cell_compressed
30C_treat,BioRep1,12,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,12,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,7,1,30C,eIF3b depletion,1
30C_treat,BioRep1,13,8,1,30C,eIF3b depletion,1
30C_treat,BioRep1,13,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,10,2,30C,eIF3b depletion,2
30C_treat,BioRep1,13,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,12,2,30C,eIF3b depletion,2
30C_treat,BioRep1,13,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,16,1,30C,eIF3b depletion,1
30C_treat,BioRep1,13,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,25,1,30C,eIF3b depletion,1
30C_treat,BioRep1,13,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,27,3,30C,eIF3b depletion,3
30C_treat,BioRep1,13,28,0,30C,eIF3b depletion,0
30C_treat,BioRep1,13,29,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,13,2,30C,eIF3b depletion,2
30C_treat,BioRep1,14,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,16,1,30C,eIF3b depletion,1
30C_treat,BioRep1,14,17,1,30C,eIF3b depletion,1
30C_treat,BioRep1,14,18,1,30C,eIF3b depletion,1
30C_treat,BioRep1,14,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,14,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,6,3,30C,eIF3b depletion,3
30C_treat,BioRep1,15,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,11,9,30C,eIF3b depletion,9
30C_treat,BioRep1,15,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,19,1,30C,eIF3b depletion,1
30C_treat,BioRep1,15,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,25,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,27,0,30C,eIF3b depletion,0
30C_treat,BioRep1,15,28,1,30C,eIF3b depletion,1
30C_treat,BioRep1,16,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,25,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,27,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,28,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,29,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,30,0,30C,eIF3b depletion,0
30C_treat,BioRep1,16,31,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,5,2,30C,eIF3b depletion,2
30C_treat,BioRep1,17,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,15,5,30C,eIF3b depletion,5
30C_treat,BioRep1,17,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,18,2,30C,eIF3b depletion,2
30C_treat,BioRep1,17,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,25,3,30C,eIF3b depletion,3
30C_treat,BioRep1,17,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,27,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,28,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,29,3,30C,eIF3b depletion,3
30C_treat,BioRep1,17,30,0,30C,eIF3b depletion,0
30C_treat,BioRep1,17,31,1,30C,eIF3b depletion,1
30C_treat,BioRep1,18,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,17,3,30C,eIF3b depletion,3
30C_treat,BioRep1,18,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,25,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,27,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,28,0,30C,eIF3b depletion,0
30C_treat,BioRep1,18,29,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,2,1,30C,eIF3b depletion,1
30C_treat,BioRep1,19,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,11,1,30C,eIF3b depletion,1
30C_treat,BioRep1,19,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,15,1,30C,eIF3b depletion,1
30C_treat,BioRep1,19,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,22,1,30C,eIF3b depletion,1
30C_treat,BioRep1,19,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,25,0,30C,eIF3b depletion,0
30C_treat,BioRep1,19,26,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,2,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,3,1,30C,eIF3b depletion,1
30C_treat,BioRep1,20,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,7,0,30C,eIF3b depletion,0
30C_treat,BioRep1,20,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,1,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,2,1,30C,eIF3b depletion,1
30C_treat,BioRep1,21,3,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,4,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,5,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,6,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,7,2,30C,eIF3b depletion,2
30C_treat,BioRep1,21,8,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,9,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,10,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,11,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,12,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,13,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,14,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,15,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,16,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,17,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,18,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,19,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,20,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,21,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,22,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,23,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,24,0,30C,eIF3b depletion,0
30C_treat,BioRep1,21,25,4,30C,eIF3b depletion,4
30C_mock,BioRep2,1,1,0,30C,Mock,0
30C_mock,BioRep2,1,2,0,30C,Mock,0
30C_mock,BioRep2,1,3,0,30C,Mock,0
30C_mock,BioRep2,1,4,0,30C,Mock,0
30C_mock,BioRep2,1,5,0,30C,Mock,0
30C_mock,BioRep2,1,6,0,30C,Mock,0
30C_mock,BioRep2,1,7,0,30C,Mock,0
30C_mock,BioRep2,1,8,0,30C,Mock,0
30C_mock,BioRep2,1,9,0,30C,Mock,0
30C_mock,BioRep2,1,10,0,30C,Mock,0
30C_mock,BioRep2,1,11,0,30C,Mock,0
30C_mock,BioRep2,1,12,0,30C,Mock,0
30C_mock,BioRep2,1,13,0,30C,Mock,0
30C_mock,BioRep2,1,14,0,30C,Mock,0
30C_mock,BioRep2,1,15,0,30C,Mock,0
30C_mock,BioRep2,1,16,0,30C,Mock,0
30C_mock,BioRep2,1,17,0,30C,Mock,0
30C_mock,BioRep2,1,18,3,30C,Mock,3
30C_mock,BioRep2,1,19,0,30C,Mock,0
30C_mock,BioRep2,1,20,0,30C,Mock,0
30C_mock,BioRep2,1,21,0,30C,Mock,0
30C_mock,BioRep2,1,22,0,30C,Mock,0
30C_mock,BioRep2,1,23,0,30C,Mock,0
30C_mock,BioRep2,1,24,0,30C,Mock,0
30C_mock,BioRep2,2,1,0,30C,Mock,0
30C_mock,BioRep2,2,2,0,30C,Mock,0
30C_mock,BioRep2,2,3,0,30C,Mock,0
30C_mock,BioRep2,2,4,0,30C,Mock,0
30C_mock,BioRep2,2,5,0,30C,Mock,0
30C_mock,BioRep2,2,6,0,30C,Mock,0
30C_mock,BioRep2,2,7,0,30C,Mock,0
30C_mock,BioRep2,2,8,0,30C,Mock,0
30C_mock,BioRep2,2,9,0,30C,Mock,0
30C_mock,BioRep2,2,10,0,30C,Mock,0
30C_mock,BioRep2,2,11,0,30C,Mock,0
30C_mock,BioRep2,2,12,0,30C,Mock,0
30C_mock,BioRep2,2,13,0,30C,Mock,0
30C_mock,BioRep2,2,14,0,30C,Mock,0
30C_mock,BioRep2,2,15,0,30C,Mock,0
30C_mock,BioRep2,2,16,0,30C,Mock,0
30C_mock,BioRep2,2,17,0,30C,Mock,0
30C_mock,BioRep2,2,18,0,30C,Mock,0
30C_mock,BioRep2,2,19,0,30C,Mock,0
30C_mock,BioRep2,3,1,0,30C,Mock,0
30C_mock,BioRep2,3,2,0,30C,Mock,0
30C_mock,BioRep2,3,3,0,30C,Mock,0
30C_mock,BioRep2,3,4,0,30C,Mock,0
30C_mock,BioRep2,3,5,0,30C,Mock,0
30C_mock,BioRep2,3,6,0,30C,Mock,0
30C_mock,BioRep2,3,7,0,30C,Mock,0
30C_mock,BioRep2,3,8,0,30C,Mock,0
30C_mock,BioRep2,3,9,0,30C,Mock,0
30C_mock,BioRep2,3,10,0,30C,Mock,0
30C_mock,BioRep2,3,11,0,30C,Mock,0
30C_mock,BioRep2,3,12,0,30C,Mock,0
30C_mock,BioRep2,3,13,0,30C,Mock,0
30C_mock,BioRep2,3,14,0,30C,Mock,0
30C_mock,BioRep2,3,15,0,30C,Mock,0
30C_mock,BioRep2,4,1,0,30C,Mock,0
30C_mock,BioRep2,4,2,0,30C,Mock,0
30C_mock,BioRep2,4,3,0,30C,Mock,0
30C_mock,BioRep2,4,4,0,30C,Mock,0
30C_mock,BioRep2,4,5,0,30C,Mock,0
30C_mock,BioRep2,4,6,0,30C,Mock,0
30C_mock,BioRep2,4,7,0,30C,Mock,0
30C_mock,BioRep2,4,8,0,30C,Mock,0
30C_mock,BioRep2,4,9,0,30C,Mock,0
30C_mock,BioRep2,4,10,0,30C,Mock,0
30C_mock,BioRep2,4,11,0,30C,Mock,0
30C_mock,BioRep2,4,12,0,30C,Mock,0
30C_mock,BioRep2,4,13,0,30C,Mock,0
30C_mock,BioRep2,4,14,0,30C,Mock,0
30C_mock,BioRep2,4,15,0,30C,Mock,0
30C_mock,BioRep2,4,16,0,30C,Mock,0
30C_mock,BioRep2,4,17,0,30C,Mock,0
30C_mock,BioRep2,4,18,0,30C,Mock,0
30C_mock,BioRep2,5,1,0,30C,Mock,0
30C_mock,BioRep2,5,2,0,30C,Mock,0
30C_mock,BioRep2,5,3,0,30C,Mock,0
30C_mock,BioRep2,5,4,0,30C,Mock,0
30C_mock,BioRep2,5,5,0,30C,Mock,0
30C_mock,BioRep2,5,6,0,30C,Mock,0
30C_mock,BioRep2,5,7,0,30C,Mock,0
30C_mock,BioRep2,5,8,0,30C,Mock,0
30C_mock,BioRep2,5,9,0,30C,Mock,0
30C_mock,BioRep2,5,10,0,30C,Mock,0
30C_mock,BioRep2,5,11,0,30C,Mock,0
30C_mock,BioRep2,5,12,0,30C,Mock,0
30C_mock,BioRep2,5,13,0,30C,Mock,0
30C_mock,BioRep2,5,14,0,30C,Mock,0
30C_mock,BioRep2,5,15,0,30C,Mock,0
30C_mock,BioRep2,5,16,0,30C,Mock,0
30C_mock,BioRep2,5,17,0,30C,Mock,0
30C_mock,BioRep2,5,18,0,30C,Mock,0
30C_mock,BioRep2,5,19,0,30C,Mock,0
30C_mock,BioRep2,5,20,0,30C,Mock,0
30C_mock,BioRep2,5,21,0,30C,Mock,0
30C_mock,BioRep2,6,1,0,30C,Mock,0
30C_mock,BioRep2,6,2,0,30C,Mock,0
30C_mock,BioRep2,6,3,0,30C,Mock,0
30C_mock,BioRep2,6,4,0,30C,Mock,0
30C_mock,BioRep2,6,5,1,30C,Mock,1
30C_mock,BioRep2,6,6,0,30C,Mock,0
30C_mock,BioRep2,6,7,0,30C,Mock,0
30C_mock,BioRep2,6,8,1,30C,Mock,1
30C_mock,BioRep2,6,9,0,30C,Mock,0
30C_mock,BioRep2,6,10,0,30C,Mock,0
30C_mock,BioRep2,6,11,0,30C,Mock,0
30C_mock,BioRep2,6,12,0,30C,Mock,0
30C_mock,BioRep2,6,13,1,30C,Mock,1
30C_mock,BioRep2,6,14,0,30C,Mock,0
30C_mock,BioRep2,6,15,0,30C,Mock,0
30C_mock,BioRep2,6,16,0,30C,Mock,0
30C_mock,BioRep2,6,17,0,30C,Mock,0
30C_mock,BioRep2,6,18,0,30C,Mock,0
30C_mock,BioRep2,6,19,0,30C,Mock,0
30C_mock,BioRep2,6,20,0,30C,Mock,0
30C_mock,BioRep2,6,21,0,30C,Mock,0
30C_mock,BioRep2,7,1,0,30C,Mock,0
30C_mock,BioRep2,7,2,0,30C,Mock,0
30C_mock,BioRep2,7,3,0,30C,Mock,0
30C_mock,BioRep2,7,4,0,30C,Mock,0
30C_mock,BioRep2,7,5,0,30C,Mock,0
30C_mock,BioRep2,7,6,0,30C,Mock,0
30C_mock,BioRep2,7,7,0,30C,Mock,0
30C_mock,BioRep2,7,8,0,30C,Mock,0
30C_mock,BioRep2,7,9,0,30C,Mock,0
30C_mock,BioRep2,7,10,0,30C,Mock,0
30C_mock,BioRep2,7,11,0,30C,Mock,0
30C_mock,BioRep2,7,12,0,30C,Mock,0
30C_mock,BioRep2,7,13,0,30C,Mock,0
30C_mock,BioRep2,7,14,0,30C,Mock,0
30C_mock,BioRep2,7,15,0,30C,Mock,0
30C_mock,BioRep2,7,16,0,30C,Mock,0
30C_mock,BioRep2,7,17,0,30C,Mock,0
30C_mock,BioRep2,7,18,0,30C,Mock,0
30C_mock,BioRep2,7,19,0,30C,Mock,0
30C_mock,BioRep2,7,20,0,30C,Mock,0
30C_mock,BioRep2,7,21,0,30C,Mock,0
30C_mock,BioRep2,7,22,0,30C,Mock,0
30C_mock,BioRep2,7,23,0,30C,Mock,0
30C_mock,BioRep2,7,24,0,30C,Mock,0
30C_mock,BioRep2,7,25,0,30C,Mock,0
30C_mock,BioRep2,7,26,0,30C,Mock,0
30C_mock,BioRep2,7,27,0,30C,Mock,0
30C_mock,BioRep2,7,28,0,30C,Mock,0
30C_mock,BioRep2,7,29,0,30C,Mock,0
30C_mock,BioRep2,7,30,0,30C,Mock,0
30C_mock,BioRep2,7,31,0,30C,Mock,0
30C_mock,BioRep2,7,32,0,30C,Mock,0
30C_mock,BioRep2,7,33,0,30C,Mock,0
30C_mock,BioRep2,7,34,0,30C,Mock,0
30C_mock,BioRep2,7,35,0,30C,Mock,0
30C_mock,BioRep2,7,36,0,30C,Mock,0
30C_mock,BioRep2,7,37,0,30C,Mock,0
30C_mock,BioRep2,7,38,6,30C,Mock,6
30C_mock,BioRep2,7,39,0,30C,Mock,0
30C_mock,BioRep2,7,40,0,30C,Mock,0
30C_mock,BioRep2,7,41,0,30C,Mock,0
30C_mock,BioRep2,7,42,0,30C,Mock,0
30C_mock,BioRep2,7,43,0,30C,Mock,0
30C_mock,BioRep2,7,44,0,30C,Mock,0
30C_mock,BioRep2,8,1,0,30C,Mock,0
30C_mock,BioRep2,8,2,0,30C,Mock,0
30C_mock,BioRep2,8,3,1,30C,Mock,1
30C_mock,BioRep2,8,4,0,30C,Mock,0
30C_mock,BioRep2,8,5,0,30C,Mock,0
30C_mock,BioRep2,8,6,0,30C,Mock,0
30C_mock,BioRep2,8,7,0,30C,Mock,0
30C_mock,BioRep2,8,8,0,30C,Mock,0
30C_mock,BioRep2,8,9,0,30C,Mock,0
30C_mock,BioRep2,8,10,0,30C,Mock,0
30C_mock,BioRep2,8,11,0,30C,Mock,0
30C_mock,BioRep2,8,12,0,30C,Mock,0
30C_mock,BioRep2,8,13,0,30C,Mock,0
30C_mock,BioRep2,8,14,0,30C,Mock,0
30C_mock,BioRep2,8,15,0,30C,Mock,0
30C_mock,BioRep2,8,16,0,30C,Mock,0
30C_mock,BioRep2,8,17,0,30C,Mock,0
30C_mock,BioRep2,8,18,0,30C,Mock,0
30C_mock,BioRep2,8,19,0,30C,Mock,0
30C_mock,BioRep2,8,20,0,30C,Mock,0
30C_mock,BioRep2,8,21,0,30C,Mock,0
30C_mock,BioRep2,8,22,0,30C,Mock,0
30C_mock,BioRep2,8,23,0,30C,Mock,0
30C_mock,BioRep2,8,24,0,30C,Mock,0
30C_mock,BioRep2,8,25,0,30C,Mock,0
30C_mock,BioRep2,8,26,0,30C,Mock,0
30C_mock,BioRep2,8,27,0,30C,Mock,0
30C_mock,BioRep2,8,28,0,30C,Mock,0
30C_mock,BioRep2,8,29,0,30C,Mock,0
30C_mock,BioRep2,8,30,0,30C,Mock,0
30C_mock,BioRep2,8,31,0,30C,Mock,0
30C_mock,BioRep2,8,32,0,30C,Mock,0
30C_mock,BioRep2,8,33,0,30C,Mock,0
30C_mock,BioRep2,8,34,0,30C,Mock,0
30C_mock,BioRep2,8,35,0,30C,Mock,0
30C_mock,BioRep2,9,1,0,30C,Mock,0
30C_mock,BioRep2,9,2,0,30C,Mock,0
30C_mock,BioRep2,9,3,1,30C,Mock,1
30C_mock,BioRep2,9,4,0,30C,Mock,0
30C_mock,BioRep2,9,5,0,30C,Mock,0
30C_mock,BioRep2,9,6,0,30C,Mock,0
30C_mock,BioRep2,9,7,0,30C,Mock,0
30C_mock,BioRep2,9,8,0,30C,Mock,0
30C_mock,BioRep2,9,9,0,30C,Mock,0
30C_mock,BioRep2,9,10,0,30C,Mock,0
30C_mock,BioRep2,9,11,0,30C,Mock,0
30C_mock,BioRep2,9,12,0,30C,Mock,0
30C_mock,BioRep2,9,13,0,30C,Mock,0
30C_mock,BioRep2,9,14,0,30C,Mock,0
30C_mock,BioRep2,9,15,0,30C,Mock,0
30C_mock,BioRep2,9,16,0,30C,Mock,0
30C_mock,BioRep2,9,17,0,30C,Mock,0
30C_mock,BioRep2,9,18,0,30C,Mock,0
30C_mock,BioRep2,9,19,0,30C,Mock,0
30C_mock,BioRep2,9,20,0,30C,Mock,0
30C_mock,BioRep2,9,21,0,30C,Mock,0
30C_mock,BioRep2,9,22,0,30C,Mock,0
30C_mock,BioRep2,9,23,0,30C,Mock,0
30C_mock,BioRep2,9,24,0,30C,Mock,0
30C_mock,BioRep2,9,25,0,30C,Mock,0
30C_mock,BioRep2,9,26,0,30C,Mock,0
30C_mock,BioRep2,9,27,0,30C,Mock,0
