# Run started 2022-06-16 10:21:15.533919
# Command: /home/jabard89/Dropbox/code_JB/repos/rnaseq_tools/scripts/analysis/count_reads_from_bam_transcriptome_single.py sgd_20210422_orf_coding_all.fasta Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv -f 0 -b 0 -m 100
# Parameters:
#	invert_strands: False
#	in_fasta: sgd_20210422_orf_coding_all.fasta
#	in_bam: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam
#	out_dist: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz
#	out_counts: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv
#	trim_front: 0
#	trim_back: 0
#	min_length: 100
Count	CDS_length	Eff_length	ORF	TPM
703	1503	1503	YCL040W	30.59283460784944
83	2238	2238	YCL039W	2.4257239969228075
62	1587	1587	YCL038C	2.5552778897595756
290	1305	1305	YCL037C	14.53486025465393
133	1701	1701	YCL036W	5.114117497007864
76	333	333	YCL035C	14.927694315590522
201	1065	1065	YCL034W	12.344395399375099
85	507	507	YCL033C	10.965649008688615
26	1041	1041	YCL032W	1.6336010084481363
220	894	894	YCL031C	16.095650617569788
1070	2400	2400	YCL030C	29.160563385899447
49	1323	1323	YCL029C	2.422476709108988
215	1218	1218	YCL028W	11.545547862379044
33	1539	1539	YCL027W	1.4024865157999407
10	582	582	YCL026C-B	1.1238294011330359
5	582	582	YCL026C-A	0.5619147005665179
72	1902	1902	YCL025C	2.475969885650827
2	348	348	YCL023C	0.3759015583100154
82	3114	3114	YCL024W	1.7223389319098588
0	516	516	YCL022C	0.0
14	378	378	YCL021W-A	2.422476709108988
0	1317	1317	YCL020W	0.0
4	5313	5313	YCL019W	0.049242891884767694
1	1095	1095	YCL018W	0.05973230241638602
184	1494	1494	YCL017C	8.055464719446755
29	1143	1143	YCL016C	1.6594919188384407
363	4911	4911	YCL014W	4.8345946296023605
22	405	405	YCL012C	3.552965840026516
553	1284	1284	YCL011C	28.169781731858492
123	780	780	YCL010C	10.314160449937114
293	930	930	YCL009C	20.60668090942065
20	1158	1158	YCL008C	1.129652351397974
5	393	393	YCL007C	0.8321484878618661
29	222	222	YCL005W-A	8.54414082537089
33	771	771	YCL005W	2.7995158856240057
37	1566	1566	YCL004W	1.5453730730522857
79	792	792	YCL002C	6.524170227941252
162	567	567	YCL001W	18.68767747026934
12	462	462	YCL001W-A	1.698879770024485
1	255	255	YCL001W-B	0.25649753390565755
1	315	315	YCR001W	0.2076408607807704
155	969	969	YCR002C	10.462399409309716
91	552	552	YCR003W	10.782654482392724
227	744	744	YCR004C	19.95612869640993
311	1383	1383	YCR005C	14.70826965031683
9	474	474	YCR006C	1.2419026166951141
13	720	720	YCR007C	1.1809573956906319
278	1812	1812	YCR008W	10.034829016872001
243	798	798	YCR009C	19.91712993541864
5	852	852	YCR010C	0.38384314052783264
737	3150	3150	YCR011C	15.30313143954278
11418	1251	1251	YCR012W	596.9749438404265
327	648	648	YCR013C	33.00624516160996
79	1749	1749	YCR014C	2.9543412352941516
57	954	954	YCR015C	3.9079577099777074
104	873	873	YCR016W	7.791883847855715
430	2862	2862	YCR017C	9.827028159593064
65	666	666	YCR018C	6.383553490219631
14	255	255	YCR018C-A	3.590965474679206
20	1092	1092	YCR019W	1.197928042965983
8	648	648	YCR020C	0.8074922363696627
60	267	267	YCR020C-A	14.698173291223075
25	237	237	YCR020W-B	6.899458981639523
10	999	999	YCR021C	0.654723434894321
0	345	345	YCR022C	0.0
126	1836	1836	YCR023C	4.488706843349007
29	1479	1479	YCR024C	1.2824876695282879
294	267	267	YCR024C-B	72.02104912699306
254	123	123	YCR024C-A	135.06784773227187
6	411	411	YCR025C	0.9548448342473386
152	2229	2229	YCR026C	4.460226296179133
19	630	630	YCR027C	1.9725881774173188
239	1539	1539	YCR028C	10.157402341702598
123	408	408	YCR028C-A	19.718247918997427
164	2613	2613	YCR030C	4.10513848753716
802	414	414	YCR031C	126.706064393831
334	6504	6504	YCR032W	3.358839938921411
206	3681	3681	YCR033W	3.6603682303896203
242	1044	1044	YCR034W	15.161362851837287
127	1185	1185	YCR035C	7.009850325345756
206	1002	1002	YCR036W	13.446921612838514
173	2772	2772	YCR037C	4.082030558531056
24	1929	1929	YCR038C	0.813771336185912
0	126	126	YCR038W-A	0.0
0	633	633	YCR039C	0.0
0	528	528	YCR040W	0.0
3	333	333	YCR041W	0.5892510914048891
392	4224	4224	YCR042C	6.069955844983316
103	384	384	YCR043C	17.544030541750253
104	1074	1074	YCR044C	6.333626256217912
29	1476	1476	YCR045C	1.2850943517834268
0	351	351	YCR045W-A	0.0
24	510	510	YCR046C	3.0779704068678906
78	828	828	YCR047C	6.161516847081557
0	207	207	YCR047W-A	0.0
14	447	447	YCR049C	2.048537351327064
82	1833	1833	YCR048W	2.9260029645211674
5	309	309	YCR050C	1.0583636107757715
99	669	669	YCR051W	9.679043712179858
153	1452	1452	YCR052W	6.892046339758423
690	1545	1545	YCR053W	29.210835657411295
57	1692	1692	YCR054C	2.203422964136367
438	2772	2772	YCR057C	10.334851934315619
116	777	777	YCR059C	9.764732371852446
36	336	336	YCR060W	7.007879051351001
84	1896	1896	YCR061W	2.8977727722886
1	411	411	YCR064C	0.15914080570788974
9	474	474	YCR063W	1.2419026166951141
99	1695	1695	YCR065W	3.820224332417891
14	1464	1464	YCR066W	0.6254755437453534
260	3198	3198	YCR067C	5.317631800483144
40	1563	1563	YCR068W	1.6738802596530438
77	957	957	YCR069W	5.262621816340216
23	441	441	YCR071C	3.4112427128269425
139	1548	1548	YCR072C	5.873097602897954
95	3996	3996	YCR073C	1.5549681578740124
53	948	948	YCR073W-A	3.6567132602689476
65	783	783	YCR075C	5.429689175589111
21	228	228	YCR075W-A	6.0243170792315635
88	753	753	YCR076C	7.6438308908937
342	2391	2391	YCR077C	9.355562497663069
45	1329	1329	YCR079W	2.2146796099077655
160	4284	4284	YCR081W	2.4428336562443578
0	237	237	YCR081C-A	0.0
243	387	387	YCR082W	41.0694307195454
74	384	384	YCR083W	12.604449127082704
390	2142	2142	YCR084C	11.908814074191245
3	354	354	YCR085W	0.5542955181859549
12	573	573	YCR086W	1.3697774061977528
14	516	516	YCR087W	1.774605031091468
0	462	462	YCR087C-A	0.0
242	1779	1779	YCR088W	8.897393376794902
62	4830	4830	YCR089W	0.8395913066352891
173	549	549	YCR090C	20.61090839389451
17	2163	2163	YCR091W	0.5140623252339462
152	3057	3057	YCR092C	3.2521571521698682
1077	6327	6327	YCR093W	11.133744306018693
118	1176	1176	YCR094W	6.562934349677923
120	1089	1089	YCR095C	7.207368721315998
3	159	159	YCR095W-A	1.234091908414013
0	360	360	YCR096C	0.0
188	381	381	YCR097W	32.27425662844416
0	267	267	YCR097W-A	0.0
5	1557	1557	YCR098C	0.21004133315973886
9	468	468	YCR099C	1.2578244451142822
11	951	951	YCR100C	0.7565463539488638
9	549	549	YCR101C	1.0722437892777488
2	1107	1107	YCR102C	0.11816959556629211
1	198	198	YCR102W-A	0.33033773306031655
0	375	375	YCR104W	0.0
18	1086	1086	YCR105W	1.084091786949326
87	2499	2499	YCR106W	2.2770699438563473
23	1092	1092	YCR107W	1.3776172494108807
0	192	192	YCR108C	0.0
5	1152	1152	YDL248W	0.28388398934870956
1	1830	1830	YDL247W	0.03574145964259162
0	1074	1074	YDL246C	0.0
0	1704	1704	YDL245C	0.0
2	1023	1023	YDL244W	0.12787267086205806
12	990	990	YDL243C	0.7928105593447597
4	354	354	YDL242W	0.7390606909146066
5	372	372	YDL241W	0.879124612176649
0	138	138	YDL240C-A	0.0
180	3054	3054	YDL240W	3.855021875006445
59	2373	2373	YDL239C	1.6262138211591308
43	1470	1470	YDL238C	1.9132622171942417
150	1173	1173	YDL237W	8.364050018662747
217	939	939	YDL236W	15.115325919775893
165	504	504	YDL235C	21.412963768016947
105	2241	2241	YDL234C	3.064578969354744
38	1377	1377	YDL233W	1.8049826460027754
15	111	111	YDL232W	8.838766371073335
168	3378	3378	YDL231C	3.252917215073526
37	1008	1008	YDL230W	2.400847452777658
907	1842	1842	YDL229W	32.206314945369165
89	642	642	YDL228C	9.067307682225698
196	1761	1761	YDL227C	7.279810757867556
334	1059	1059	YDL226C	20.628795998814784
150	1656	1656	YDL225W	5.924535429886113
123	1950	1950	YDL224C	4.125664179974846
68	3141	3141	YDL223C	1.4160035778172881
19	930	930	YDL222C	1.3362694105085064
7	552	552	YDL221W	0.8294349601840556
55	2775	2775	YDL220C	1.296352401090756
146	453	453	YDL219W	21.08036023688219
11	954	954	YDL218W	0.7541672773641189
64	624	624	YDL217C	6.708397040609507
33	1323	1323	YDL216C	1.631463906134625
271	3279	3279	YDL215C	5.405691393885473
14	2100	2100	YDL214C	0.4360458076396178
77	678	678	YDL213C	7.428213979701455
474	633	633	YDL212W	48.97765706663006
21	1119	1119	YDL211C	1.227474793623589
9	1716	1716	YDL210W	0.3430430304857134
30	1020	1020	YDL209C	1.9237315042924317
139	471	471	YDL208W	19.302664733091365
61	1617	1617	YDL207W	2.467420618368895
42	2289	2289	YDL206W	1.2001260760723427
183	984	984	YDL205C	12.164082743605194
16	1182	1182	YDL204W	0.8853721982530312
79	1872	1872	YDL203C	2.7602258656674525
51	750	750	YDL202W	4.447667237924103
63	861	861	YDL201W	4.78586862043483
72	567	567	YDL200C	8.305634431230818
12	2064	2064	YDL199C	0.38027250666245743
57	903	903	YDL198C	4.1286729294781095
33	1578	1578	YDL197C	1.3678243015311207
6	330	330	YDL196W	1.1892158390171395
1384	3822	3822	YDL195W	23.684748735213155
49	2655	2655	YDL194W	1.2071324618271908
116	1128	1128	YDL193W	6.7262385221004894
851	546	546	YDL192W	101.94367645640516
280	363	363	YDL191W	50.45158104921199
296	2886	2886	YDL190C	6.708397040609506
146	1374	1374	YDL189W	6.950075099932774
179	1134	1134	YDL188C	10.324365022154975
0	330	330	YDL187C	0.0
6	834	834	YDL186W	0.4705530298269258
247	228	228	YDL185C-A	70.8574437414379
3956	3216	3216	YDL185W	80.45695965589218
4	963	963	YDL183C	0.2716796309281108
117	1287	1287	YDL182W	5.946079195085699
6	258	258	YDL181W	1.5210900266498297
54	1644	1644	YDL180W	2.1484008770565115
34	915	915	YDL179W	2.4304192556962305
251	1593	1593	YDL178W	10.305790745531459
18	513	513	YDL177C	2.2949779349453574
68	2127	2127	YDL176W	2.0910518278909747
16	1035	1035	YDL175C	1.01112071336723
130	1764	1764	YDL174C	4.820234268125027
33	888	888	YDL173W	2.430660752045167
0	480	480	YDL172C	0.0
2909	6438	6438	YDL171C	29.55399008442797
33	1587	1587	YDL170W	1.3600672639042903
4	672	672	YDL169C	0.38932661396394447
205	1161	1161	YDL168W	11.549016869007966
311	2160	2160	YDL167C	9.41737820666119
62	594	594	YDL166C	6.826979816579876
104	576	576	YDL165W	11.80957395690632
179	2268	2268	YDL164C	5.1621825110774875
0	303	303	YDL163W	0.0
1	357	357	YDL162C	0.18321252421832684
97	1365	1365	YDL161W	4.6479608067080145
21	243	243	YDL160C-A	5.652445654587639
400	1521	1521	YDL160C	17.201018052844887
7	132	132	YDL159W-A	3.4685461971333242
34	1548	1548	YDL159W	1.4365850251692838
0	177	177	YDL159C-B	0.0
90	309	309	YDL158C	19.05054499396389
281	357	357	YDL157C	51.482719305349846
45	1569	1569	YDL156W	1.8759140864037098
90	1284	1284	YDL155W	4.58459377191187
60	2706	2706	YDL154W	1.4502632183135848
364	1833	1833	YDL153C	12.988598525435426
5	366	366	YDL152W	0.8935364910647907
5	582	582	YDL151C	0.5619147005665179
64	1269	1269	YDL150W	3.2986916889994737
41	2994	2994	YDL149W	0.8956852762136439
332	2433	2433	YDL148C	8.925228615064928
630	1338	1338	YDL147W	30.796957266026823
87	1476	1476	YDL146W	3.85528305535028
1670	3606	3606	YDL145C	30.291035722053323
106	1071	1071	YDL144C	6.473509189047548
434	1587	1587	YDL143W	17.886945228317025
26	852	852	YDL142C	1.9959843307447296
147	2073	2073	YDL141W	4.6381138728671365
1881	5202	5202	YDL140C	23.6505814351246
5	672	672	YDL139C	0.48665826745493057
78	2292	2292	YDL138W	2.2258882850713477
332	546	546	YDL137W	39.77121102647064
110	363	363	YDL136W	19.820263983618997
126	609	609	YDL135C	13.532456099160555
210	1110	1110	YDL134C	12.374272919502667
77	1314	1314	YDL133W	3.832822738384769
509	2448	2448	YDL132W	13.599712995622886
90	1323	1323	YDL131W	4.449447016730796
5	261	261	YDL130W-A	1.2530051943667178
265	321	321	YDL130W	53.996326646962025
31	876	876	YDL129W	2.314626718634958
145	1236	1236	YDL128W	7.673136178124343
26	927	927	YDL127W	1.8344969253446708
3647	2508	2508	YDL126C	95.11118782665588
249	477	477	YDL125C	34.14320946612103
310	939	939	YDL124W	21.593322742536987
11	423	423	YDL123W	1.7008879021403536
362	2430	2430	YDL122W	9.743739652193929
193	450	450	YDL121C	28.05228029148208
54	525	525	YDL120W	6.727563889296961
19	924	924	YDL119C	1.3449464846027175
7	381	381	YDL118W	1.2017010446761125
256	2658	2658	YDL117W	6.299533112626533
232	2181	2181	YDL116W	6.957539709242871
54	1062	1062	YDL115C	3.3257731091157297
6	114	114	YDL114W-A	3.442466902418036
0	927	927	YDL114W	0.0
137	1923	1923	YDL113C	4.659771891312609
643	4311	4311	YDL112W	9.755652550879413
82	798	798	YDL111C	6.721006809482832
37	453	453	YDL110C	5.342283073730417
28	1944	1944	YDL109C	0.9420742757646066
76	921	921	YDL108W	5.3973096711092765
23	1056	1056	YDL107W	1.424581473822615
80	1680	1680	YDL106C	3.114612911711556
35	1209	1209	YDL105W	1.8934991646881667
21	1224	1224	YDL104C	1.1221767108372518
158	1434	1434	YDL103C	7.206614812453936
202	3294	3294	YDL102W	4.010986026557505
59	1542	1542	YDL101C	2.5025975341184292
637	1065	1065	YDL100C	39.12129288259671
116	1026	1026	YDL099W	7.394928901490596
23	585	585	YDL098C	2.571552198900311
319	1305	1305	YDL097C	15.988346280119321
69	327	327	YDL096C	13.80144987483194
734	2454	2454	YDL095W	19.5634243769853
26	510	510	YDL094C	3.3344679407735485
134	2232	2232	YDL093W	3.926756601055698
83	441	441	YDL092W	12.310136746288533
45	1368	1368	YDL091C	2.1515418140112725
85	1296	1296	YDL090C	4.289802505713833
76	1455	1455	YDL089W	3.4164413794444286
88	1587	1587	YDL088C	3.6268460370781073
25	786	786	YDL087C	2.080371219654665
50	822	822	YDL086W	3.9785201426972434
0	435	435	YDL086C-A	0.0
120	207	207	YDL085C-A	37.91702675127112
2	1638	1638	YDL085W	0.07986186953106555
2030	1341	1341	YDL084W	99.01263864747476
827	432	432	YDL083C	125.21176490207083
694	600	600	YDL082W	75.6539476254737
1121	321	321	YDL081C	228.41464970280919
74	1830	1830	YDL080C	2.64486801355178
38	1506	1506	YDL079C	1.650372578715685
463	1032	1032	YDL078C	29.344361764119633
155	3150	3150	YDL077C	3.2184333421019415
67	885	885	YDL076C	4.951706629127864
430	342	342	YDL075W	82.23670933554196
317	2103	2103	YDL074C	9.859238303977092
207	2955	2955	YDL073W	4.581801125959436
126	612	612	YDL072C	13.466120530047023
13	375	375	YDL071C	2.267438199726013
463	1917	1917	YDL070W	15.797277694612134
26	690	690	YDL069C	2.464606738832623
1	330	330	YDL068W	0.19820263983618994
99	180	180	YDL067C	35.973779130268476
503	1287	1287	YDL066W	25.563058419898347
132	1029	1029	YDL065C	8.39038580297807
71	474	474	YDL064W	9.797231753928124
196	1863	1863	YDL063C	6.881238188193647
13	426	426	YDL062W	1.9959843307447296
151	171	171	YDL061C	57.75694469612482
272	2367	2367	YDL060W	7.516125454878077
27	717	717	YDL059C	2.4630202523576745
977	5373	5373	YDL058W	11.893265049243624
32	987	987	YDL057W	2.1205875143568043
148	2502	2502	YDL056W	3.8689915785769453
2623	1086	1086	YDL055C	157.97626428711567
36	1461	1461	YDL054C	1.6116682828569036
73	558	558	YDL053C	8.556812891852717
86	912	912	YDL052C	6.167753200165647
206	828	828	YDL051W	16.272723980753856
45	372	372	YDL050C	7.9121215095898405
8	807	807	YDL049C	0.6483952529957143
8	1473	1473	YDL048C	0.3552308005210736
91	936	936	YDL047W	6.359001361411093
137	522	522	YDL046W	17.166171162824035
31	288	288	YDL045W-A	7.040322935847997
56	921	921	YDL045C	3.976965020817362
40	1323	1323	YDL044C	1.977532007435909
24	801	801	YDL043C	1.9597564388297433
42	1689	1689	YDL042C	1.626458607536763
1	354	354	YDL041W	0.18476517272865164
491	2565	2565	YDL040C	12.52037962286856
11	2097	2097	YDL039C	0.3430975596592129
3	987	987	YDL037C	0.1988050794709504
72	1389	1389	YDL036C	3.390420966528346
229	2886	2886	YDL035C	5.189942305066138
2	345	345	YDL034W	0.37917026751271127
22	1254	1254	YDL033C	1.1474889674726787
4	312	312	YDL032W	0.8385496300761883
568	2988	2988	YDL031W	12.433434675667819
58	1593	1593	YDL030W	2.3814177818359545
362	1176	1176	YDL029W	20.133747750706846
75	2295	2295	YDL028C	2.1374794492138127
68	1263	1263	YDL027C	3.521510085450596
2	312	312	YDL026W	0.41927481503809416
104	1863	1863	YDL025C	3.6512692427149966
0	105	105	YDL025W-A	0.0
1	1407	1407	YDL024C	0.04648675987629188
0	249	249	YDL022C-A	0.0
4	321	321	YDL023C	0.8150388927843324
68	1176	1176	YDL022W	3.782029964221176
27	936	936	YDL021W	1.8867366676714235
298	1596	1596	YDL020C	12.212561153816365
454	3852	3852	YDL019C	7.708909527585145
113	678	678	YDL018C	10.901145190990446
33	1524	1524	YDL017W	1.4162905169397035
35	303	303	YDL016C	7.555249142270607
257	933	933	YDL015C	18.016683691862024
490	984	984	YDL014W	32.57049477795926
69	1860	1860	YDL013W	2.426383929607551
22	324	324	YDL012C	4.4412073000331445
1	324	324	YDL011C	0.20187305909241568
6	696	696	YDL010W	0.5638523374650232
8	324	324	YDL009C	1.6149844727393254
83	498	498	YDL008W	10.901145190990446
0	258	258	YDL007C-A	0.0
562	1314	1314	YDL007W	27.97462829834078
113	846	846	YDL006W	8.736378770084544
84	1296	1296	YDL005C	4.239334240940729
131	483	483	YDL004W	17.73975180148756
161	1701	1701	YDL003W	6.190773812167413
56	612	612	YDL002C	5.9849424577986765
60	1293	1293	YDL001W	3.035121630902213
239	2256	2256	YDR001C	6.929185374060418
1378	606	606	YDR002W	148.7304759721271
29	633	633	YDR003W	2.9965233226419237
4	123	123	YDR003W-A	2.1270527201932583
90	1383	1383	YDR004W	4.256412438998439
95	1188	1188	YDR005C	5.230347440121679
164	2706	2706	YDR006C	3.964052796723799
63	675	675	YDR007W	6.10464130695465
15	351	351	YDR008C	2.795165433587294
11	1563	1563	YDR009W	0.460317071404587
1	333	333	YDR010C	0.1964170304682963
1759	4506	4506	YDR011W	25.532775487286546
143	1089	1089	YDR012W	8.58878105956823
41	627	627	YDR013W	4.277004333307256
63	1944	1944	YDR014W	2.1196671204703645
0	489	489	YDR014W-A	0.0
0	240	240	YDR015C	0.0
77	285	285	YDR016C	17.67133009907925
211	3153	3153	YDR017C	4.377053540055156
9	1191	1191	YDR018C	0.49425847213558693
311	1203	1203	YDR019C	16.90900825136174
45	699	699	YDR020C	4.2107427776357955
54	1200	1200	YDR021W	2.9433092015674207
28	591	591	YDR022C	3.098802693885609
1725	1389	1389	YDR023W	81.2288356564083
16	486	486	YDR024W	2.1533126303191006
554	471	471	YDR025W	76.93292274915551
93	1713	1713	YDR026C	3.5509859991667656
212	2670	2670	YDR027C	5.193354562898819
492	3045	3045	YDR028C	10.568203810773005
40	315	315	YDR029W	8.305634431230816
32	1521	1521	YDR030C	1.376081444227591
37	366	366	YDR031W	6.612170033879451
235	597	597	YDR032C	25.74642331540457
831	963	963	YDR033W	56.44144332531503
124	2373	2373	YDR034C	3.417805319046309
5	5313	5313	YDR034C-D	0.06155361485595961
0	1317	1317	YDR034C-C	0.0
2379	177	177	YDR034C-A	879.1126918429246
1	156	156	YDR034W-B	0.41927481503809416
174	1113	1113	YDR035W	10.225332955430392
110	1503	1503	YDR036C	4.786930023987821
1404	1776	1776	YDR037W	51.70678327077901
33	3276	3276	YDR038C	0.6588604236312907
0	3276	3276	YDR039C	0.0
26	3276	3276	YDR040C	0.519102151951926
92	612	612	YDR041W	9.832405466383541
4	603	603	YDR042C	0.43387642551205763
26	696	696	YDR043C	2.4433601290151006
87	987	987	YDR044W	5.765347304657562
85	333	333	YDR045C	16.695447589805188
474	1815	1815	YDR046C	17.081463869518913
76	1089	1089	YDR047W	4.564666856833465
0	315	315	YDR048C	0.0
68	1899	1899	YDR049W	2.3421101832143774
3090	747	747	YDR050C	270.5585432944617
148	1005	1005	YDR051C	9.63205664636768
98	2115	2115	YDR052C	3.030672989268266
5	396	396	YDR053W	0.8258443326507914
53	888	888	YDR054C	3.90378848055739
101	1335	1335	YDR055W	4.948385008045102
99	618	618	YDR056C	10.47779974668014
93	1629	1629	YDR057W	3.7340939328254565
23	981	981	YDR058C	1.5334944305368825
8	447	447	YDR059C	1.1705927721868936
887	3078	3078	YDR060W	18.84856878052344
146	1620	1620	YDR061W	5.8946933254985385
426	1686	1686	YDR062W	16.526291285985515
41	450	450	YDR063W	5.959292704408112
1786	456	456	YDR064W	256.1769119882755
46	1098	1098	YDR065W	2.7401785725986914
30	591	591	YDR066C	3.320145743448867
35	675	675	YDR067C	3.3914673927525834
128	933	933	YDR068W	8.973289932133616
133	2781	2781	YDR069C	3.128052449626169
3	282	282	YDR070C	0.6958177781483266
268	576	576	YDR071C	30.432363658181668
129	1584	1584	YDR072C	5.326695945597605
32	510	510	YDR073W	4.103960542490521
315	2691	2691	YDR074W	7.656322709391285
55	927	927	YDR075W	3.880666572844496
59	1221	1221	YDR076W	3.1605285811716772
236	1017	1017	YDR077W	15.177995664151892
21	672	672	YDR078C	2.0439647233107086
30	336	336	YDR079W	5.839899209459168
57	219	219	YDR079C-A	17.023706188670012
186	2979	2979	YDR080W	4.083812699948083
133	2778	2778	YDR081C	3.1314304760296534
37	1485	1485	YDR082W	1.6296661497642282
146	1179	1179	YDR083W	8.09957861518883
35	600	600	YDR084C	3.8154008168466564
35	1863	1863	YDR085C	1.2287925336060086
141	243	243	YDR086C	37.95213510937415
164	837	837	YDR087C	12.81568323528626
34	1149	1149	YDR088C	1.9354513655022203
208	2610	2610	YDR089W	5.212501608565547
24	933	933	YDR090C	1.6824918622750529
433	1827	1827	YDR091C	15.501464261736826
60	462	462	YDR092W	8.494398850122424
549	4839	4839	YDR093W	7.420618363116868
9	336	336	YDR094W	1.7519697628377502
3	411	411	YDR095C	0.4774224171236693
68	2685	2685	YDR096W	1.6564868670108388
509	3729	3729	YDR097C	8.927888820939883
197	753	753	YDR098C	17.111757789841576
5	5268	5268	YDR098C-B	0.062079414527280455
0	1323	1323	YDR098C-A	0.0
291	822	822	YDR099W	23.154987230497955
39	432	432	YDR100W	5.90478697845316
256	1782	1782	YDR101C	9.396273295937894
4	333	333	YDR102C	0.7856681218731852
139	2754	2754	YDR103W	3.301218260452445
80	3738	3738	YDR104C	1.3998260277355308
92	1422	1422	YDR105C	4.2316681754055745
1	855	855	YDR106W	0.07649926449817857
73	2019	2019	YDR107C	2.3648843950737075
81	2097	2097	YDR108W	2.526445666581477
74	2148	2148	YDR109C	2.25330934115445
150	1701	1701	YDR110W	5.767801688354734
69	1524	1524	YDR111C	2.961334717237562
2	309	309	YDR112W	0.4233454443103087
28	1122	1122	YDR113C	1.6322570339450935
19	303	303	YDR114C	4.101420962946901
54	318	318	YDR115W	11.106827175726114
56	858	858	YDR116C	4.268979934933323
115	1698	1698	YDR117C	4.429793982204599
103	1959	1959	YDR118W	3.438952387969421
3	117	117	YDR118W-A	1.6770992601523764
635	2307	2307	YDR119W	18.003191667825575
5	201	201	YDR119W-A	1.6270365956702157
384	1713	1713	YDR120C	14.66213573849503
24	591	591	YDR121W	2.656116594759094
218	3195	3195	YDR122W	4.462816247203601
18	915	915	YDR123C	1.2866925471332986
31	975	975	YDR124W	2.079603082588947
23	1362	1362	YDR125C	1.1045213189109262
15	1011	1011	YDR126W	0.9704283552810488
1576	4767	4767	YDR127W	21.62392047954807
174	3447	3447	YDR128W	3.301652329386141
824	1929	1929	YDR129C	27.939482542382976
32	876	876	YDR130C	2.3892920966554403
38	1671	1671	YDR131C	1.4874093976934901
29	1488	1488	YDR132C	1.274730687656141
51	336	336	YDR133C	9.927828656080584
14	411	411	YDR134C	2.2279712799104563
1013	4548	4548	YDR135C	14.568416990070347
8	573	573	YDR136C	0.9131849374651684
94	1992	1992	YDR137W	3.0864688191358494
111	2259	2259	YDR138W	3.2138834427621235
146	234	234	YDR139C	40.80941533037449
45	666	666	YDR140W	4.419383185536668
505	5097	5097	YDR141C	6.4803747162450565
25	1128	1128	YDR142C	1.4496203711423468
126	1833	1833	YDR143C	4.496053335727647
295	1791	1791	YDR144C	10.773326068148013
178	1620	1620	YDR145W	7.1866809036899975
105	2130	2130	YDR146C	3.2242823804337943
78	1605	1605	YDR147W	3.178651681858897
97	1392	1392	YDR148C	4.557806394508938
8	708	708	YDR149C	0.7390606909146066
799	8247	8247	YDR150W	6.336860682139954
52	978	978	YDR151C	3.4776659505000196
137	798	798	YDR152W	11.228999181696926
64	1236	1236	YDR153C	3.3867635544824695
